








Collocation
30000	            30000	            4800	            4800	            4800	            17975.6036454251	0.0159148091972739	17976.0982199674	0.00228343727024403	-0.00302388685021821	-0.154486255249991	-0.154486255249997	-0.154486255250010	0.0208140104421387	20817.6704921241	0.0134397429893447	13439.7188325775	-0.00141532410031118	-1416.60262163670	0.00141532410031118	1416.60262163680	-0.0165602435204268	-16560.2676704984	-0.0199074011703275	-19840.1117447554	-0.0199074011703275	-19840.1117447554	-0.0199074011703275	-19840.1117447554	0.0298611017554912	29760.1676171330	-0.0298611017554912	-29760.1676171331	0.373902763136563	-2.26118316562775	39477.8782127882	0.0394406792863715	-33714.5247154328	0.0337272568143197	-39282.8810636621	0.0393203588119368	-33045.2193269420	0.0330761916155550	-33240.2164760681	0.0331965120899896
30000.0006241218	29999.9980200539	4799.99999972139	4799.99999972139	4799.99999972139	17976.2505217929	0.0177840998575466	17976.0979743824	0.239868445983656	-1.18053806503211	0.350011905366448	0.350011905366451	0.350011905366431	0.0207910194913347	20817.6677372692	0.0131454304515118	13439.6141927109	-0.00135593892861971	-1416.58066402552	0.00135593892861971	1416.58066402562	-0.0168545701720556	-16560.3723200675	-0.0196552332133894	-19840.0545923456	-0.0196552332133895	-19840.0545923457	-0.0196552332133895	-19840.0545923457	0.0294828498200842	29760.0818885184	-0.0294828498200842	-29760.0818885185	0.346925864103764	-2.20816152650653	39477.8692018094	0.0394286558013953	-33714.5280676883	0.0337246332498794	-39282.8981199078	0.0393664439341517	-33045.2270833655	0.0330632474023724	-33240.1981652671	3.33927179191898
30000.0134303771	29999.9589025077	4799.99999347201	4799.99999347201	4799.99999347201	17986.2299712057	0.0558669506673605	17976.1183746966	1.09141727112020	-5.23369255385962	1.25054527067833	1.25054527067836	1.25054527067832	0.0207042890184918	20817.4649345703	0.0121305818997147	13437.5416835838	-0.00114272872792664	-1416.15111162634	0.00114272872792664	1416.15111162644	-0.0178694315305080	-16562.4448783521	-0.0192040335232359	-19838.9048147062	-0.0192040335232360	-19838.9048147063	-0.0192040335232360	-19838.9048147062	0.0288060502848539	29758.3572220593	-0.0288060502848539	-29758.3572220593	-0.202685047989680	-1.38813982643756	39477.7999141846	0.0393821091810409	-33714.5255952592	0.0336986128807433	-39283.0013715433	0.0394192589730077	-33045.2137652011	0.0330070224300590	-33240.0123078424	9.94013281541423
30000.0482633042	29999.8520369191	4799.99998154719	4799.99998154719	4799.99998154719	18015.4737716172	0.172795960005469	17976.2732248509	2.07617674508478	-9.61030665576854	1.50381490645284	1.50381490645291	1.50381490645285	0.0206689123640216	20817.0701812027	0.0110313591460166	13431.9068136112	-0.000895461614105030	-1414.95029209612	0.000895461614105030	1414.95029209621	-0.0189686891165623	-16568.0798770037	-0.0190752851885560	-19836.7294241794	-0.0190752851885560	-19836.7294241795	-0.0190752851885560	-19836.7294241794	0.0286129277828340	29755.0941362691	-0.0286129277828340	-29755.0941362691	-1.09783259290285	-0.0131667585609567	39477.6925835885	0.0393702640457493	-33714.4912001444	0.0336638344813377	-39283.1526276163	0.0394336671874618	-33045.1582464153	0.0329779560625638	-33239.6982023874	13.2390737445944
30000.0764170611	29999.7650475949	4799.99997434757	4799.99997434757	4799.99997434757	18039.5426566790	0.270353418516230	17976.4679120564	2.61975420529309	-11.8911416640755	1.55552871489017	1.55552871489025	1.55552871489018	0.0206221509146714	20816.7849279286	0.0104568846996326	13427.3405564105	-0.000758637545167535	-1413.95221087066	0.000758637545167535	1413.95221087075	-0.0195431917169665	-16572.6462617769	-0.0190481292217399	-19835.4173012995	-0.0190481292217399	-19835.4173012996	-0.0190481292217399	-19835.4173012995	0.0285721938326098	29753.1259519493	-0.0285721938326098	-29753.1259519493	-1.64664611663664	0.864190277907662	39477.6251646753	0.0393532506635729	-33714.4546652266	0.0336406936069144	-39283.2463000956	0.0394540556374129	-33045.1111297994	0.0329491358957092	-33239.4899943791	16.5139641722705
30000.0898764822	29999.7232917605	4799.99997127477	4799.99997127477	4799.99997127477	18050.7099877727	0.315961207981141	17976.5789418317	2.84449769654289	-12.8071912097698	1.56458953830156	1.56458953830164	1.56458953830156	0.0205746311309048	20816.6282708378	0.0102258076661659	13425.1539519850	-0.000701995635836677	-1413.46786817379	0.000701995635836677	1413.46786817388	-0.0197742822095290	-16574.8329343861	-0.0190430414072064	-19834.8574486454	-0.0190430414072065	-19834.8574486455	-0.0190430414072064	-19834.8574486454	0.0285645621108096	29752.2861729681	-0.0285645621108096	-29752.2861729681	-1.93812912474610	1.32235024086557	39477.5916008515	0.0393311091894916	-33714.4350694158	0.0336267693988016	-39283.2917585349	0.0394796200909470	-33045.0839241320	0.0329210006826416	-33239.3837664486	19.7848065861793
30000.1465900856	29999.5462862651	4799.99996005360	4799.99996005360	4799.99996005360	18096.4874144304	0.502027597521874	17977.1440188179	3.64843642084745	-15.9588033951897	1.57983107277957	1.57983107277966	1.57983107277958	0.0204942156988316	20815.8835385248	0.00942909297917252	13415.9167144078	-0.000499027313046907	-1411.38279646701	0.000499027313046907	1411.38279646710	-0.0205710536099359	-16584.0705061366	-0.0190333810580245	-19832.8132040384	-0.0190333810580245	-19832.8132040385	-0.0190333810580245	-19832.8132040384	0.0285500715870367	29749.2198060576	-0.0285500715870367	-29749.2198060576	-3.26633650050297	3.41865183701006	39477.4430991939	0.0393007837302014	-33714.3325612904	0.0335731143004900	-39283.4877787678	0.0395157320460126	-33044.9433841511	0.0328630328949387	-33238.8987045772	26.3209228542480
30000.2282954233	29999.2886454567	4799.99994675852	4799.99994675852	4799.99994675852	18163.2130451980	0.772634045144097	17978.2008964459	4.57515417193475	-19.3588575876309	1.58247019687580	1.58247019687592	1.58247019687582	0.0204565170022541	20814.8573978490	0.00856618233178268	13402.5486319032	-0.000264353031129831	-1408.27068129959	0.000264353031129831	1408.27068129969	-0.0214340459624612	-16597.4391897126	-0.0190296414141473	-19830.3912998287	-0.0190296414141473	-19830.3912998288	-0.0190296414141473	-19830.3912998287	0.0285444621212209	29745.5869497431	-0.0285444621212209	-29745.5869497431	-4.80055868496524	5.98417761560259	39477.2593586637	0.0393048468600849	-33714.1536180375	0.0335150635730216	-39283.7312368480	0.0395143703176829	-33044.7349666307	0.0328299457896739	-33238.2630884464	29.5925956638500
30000.2806196611	29999.1222041828	4799.99993929226	4799.99993929226	4799.99993929226	18206.1240879506	0.946824425198786	17979.0119228625	5.08537827998960	-21.1292934308903	1.58223707341764	1.58223707341776	1.58223707341766	0.0204059701978768	20814.2123279541	0.00811522947539283	13393.9538567210	-0.000134809985722556	-1406.21892941977	0.000134809985722556	1406.21892941986	-0.0218850511429847	-16606.0344168402	-0.0190283984965804	-19829.0312089154	-0.0190283984965804	-19829.0312089155	-0.0190283984965804	-19829.0312089154	0.0285425977448706	29743.5468133731	-0.0285425977448706	-29743.5468133731	-5.61060271817428	7.41094275211881	39477.1559709399	0.0392957041853316	-33714.0265882279	0.0334821814299251	-39283.8698777747	0.0395271428595758	-33044.6000688766	0.0327985704858998	-33237.8861620417	32.8401914300093
30000.3037314042	29999.0483525997	4799.99993617773	4799.99993617773	4799.99993617773	18224.7005080815	1.02241682291784	17979.4013518369	5.29606719621707	-21.8400329972861	1.58190275711608	1.58190275711620	1.58190275711610	0.0203567153615774	20813.9037696003	0.00793384227936291	13390.1496243326	-8.12447956867703e-05	-1405.29920178591	8.12447956867702e-05	1405.29920178600	-0.0220664614507162	-16609.8388644840	-0.0190279984953181	-19828.4638512848	-0.0190279984953181	-19828.4638512849	-0.0190279984953181	-19828.4638512848	0.0285419977429771	29742.6957769272	-0.0285419977429771	-29742.6957769272	-5.99395620189949	8.07606111692950	39477.1087617575	0.0392767526366646	-33713.9676594749	0.0334647966077888	-39283.9327808883	0.0395496358799488	-33044.5358260263	0.0327694587846510	-33237.7118068956	36.0834928970589
30000.3933860139	29998.7600401138	4799.99992490305	4799.99992490305	4799.99992490305	18295.1573672596	1.30768254834800	17981.0706741855	6.04850769335516	-24.2837386256592	1.58035988417612	1.58035988417625	1.58035988417615	0.0202679238740953	20812.5971090512	0.00730847126362603	13375.3486985359	0.000110410676203352	-1401.65808449490	-0.000110410676203352	1401.65808449499	-0.0226919221209212	-16624.6407115198	-0.0190267167059450	-19826.4099877428	-0.0190267167059450	-19826.4099877429	-0.0190267167059450	-19826.4099877428	0.0285400750589175	29739.6149816142	-0.0285400750589175	-29739.6149816142	-7.58638500195410	10.8269780841242	39476.9169168588	0.0392565405797812	-33713.7164687613	0.0334009182501696	-39284.1861991775	0.0395762113853914	-33044.2590034562	0.0327074577643247	-33236.9897211374	42.5673433356277
30000.5101020789	29998.3806093275	4799.99991162999	4799.99991162999	4799.99991162999	18386.8321236829	1.67716986171270	17983.5998348546	6.91357971407455	-26.9170046971864	1.57825373971717	1.57825373971731	1.57825373971720	0.0202185009958834	20810.8797520447	0.00663118319971579	13355.9816388031	0.000331471543301454	-1396.75476174073	-0.000331471543301454	1396.75476174082	-0.0233693269007465	-16644.0091651790	-0.0190253525264606	-19823.9920548608	-0.0190253525264606	-19823.9920548609	-0.0190253525264606	-19823.9920548608	0.0285380287896908	29735.9880822912	-0.0285380287896908	-29735.9880822913	-9.32859584009712	14.0087380251617	39476.6925768956	0.0392703932080626	-33713.3526307546	0.0333344005017896	-39284.4875452471	0.0395658722135647	-33043.8853007169	0.0326693391408356	-33236.0903323653	45.8153953251096
30000.5804054531	29998.1499547370	4799.99990418559	4799.99990418559	4799.99990418559	18441.9223914496	1.89892084499176	17985.3070785454	7.38886483853132	-28.2866899160065	1.57704010528544	1.57704010528558	1.57704010528546	0.0201614582835367	20809.8318773842	0.00627725622029412	13344.2647305602	0.000453268887128606	-1393.71783986524	-0.000453268887128606	1393.71783986533	-0.0237233241834656	-16655.7270140365	-0.0190246035665395	-19822.6359034428	-0.0190246035665395	-19822.6359034429	-0.0190246035665395	-19822.6359034428	0.0285369053498091	29733.9538551642	-0.0285369053498091	-29733.9538551642	-10.2199001142381	15.7220611829376	39476.5706510145	0.0392660900063105	-33713.1184822071	0.0332980470402794	-39284.6547992072	0.0395742542784831	-33043.6554125813	0.0326353363922825	-33235.5712643886	49.0394414333002
